"","year_structure_built_total_housing_units","year_structure_built_total_housing_units_built_2020_or_later","year_structure_built_total_housing_units_built_2010_to_2019","year_structure_built_total_housing_units_built_2000_to_2009","year_structure_built_total_housing_units_built_1990_to_1999","year_structure_built_total_housing_units_built_1980_to_1989","year_structure_built_total_housing_units_built_1970_to_1979","year_structure_built_total_housing_units_built_1960_to_1969","year_structure_built_total_housing_units_built_1950_to_1959","year_structure_built_total_housing_units_built_1940_to_1949","year_structure_built_total_housing_units_built_1939_or_earlier","bedrooms_total_housing_units","bedrooms_total_housing_units_no_bedroom","bedrooms_total_housing_units_1_bedroom","bedrooms_total_housing_units_2_bedrooms","bedrooms_total_housing_units_3_bedrooms","bedrooms_total_housing_units_4_bedrooms","bedrooms_total_housing_units_5_or_more_bedrooms","avg_bed","tract_number","tract_homevalue_2020","tract_poverty_2020","tract_poverty_2010","tract_nhwhite2020","tract_nhwhite_2010","tract_medage_2020","tract_mortgaged_2020","tract_mortgaged_2015","tract_mortgaged_2010","tract_owneroccupied_2020","tract_owneroccupied_2015","tract_owneroccupied_2010","tract_housingunits_2020","tract_housingunits_2015","tract_housingunits_2010","tract_medincome_2020","tract_medincome_2015","tract_medincome_2010","tract_pop_2020","foreclosure_count","geometry","foreclosure_pc_2020"
"1",1591,0,105,111,182,142,260,36,101,50,604,1591,54,470,485,475,58,49,2,"800102",332500,113,128,1267,951,43.8,370,394,512,528,469,619,1359,1367,1529,77652,55875,61085,2647,191,list(list(c(-76.866494, -76.864598, -76.864167, -76.862221, -76.856716, -76.853527, -76.853401, -76.850918, -76.849084, -76.846242, -76.848979, -76.853048, -76.854679, -76.856111, -76.857643, -76.860531, -76.862036, -76.861836, -76.86615, -76.86725, -76.866494, 39.107571, 39.109003, 39.111, 39.110348, 39.110733, 39.109956, 39.10991, 39.108921, 39.109097, 39.107967, 39.104188, 39.100305, 39.1011, 39.101373, 39.101515, 39.101802, 39.101603, 39.103865, 39.104993, 39.106358, 39.107571))),72.1571590479788
"2",1008,0,199,46,32,68,150,219,80,78,136,1008,169,208,335,162,14,120,2,"800103",303800,147,123,446,846,33.1,90,134,157,142,182,190,881,877,944,64957,50578,56659,2237,62,list(list(c(-76.853048, -76.848979, -76.846242, -76.844143, -76.84159, -76.840893, -76.840362, -76.837799, -76.837422, -76.835393, -76.828523, -76.827415, -76.827117, -76.832375, -76.832596, -76.832878, -76.839429, -76.843898, -76.845921, -76.847427, -76.848223, -76.850848, -76.849804, -76.853048, 39.100305, 39.104188, 39.107967, 39.107288, 39.105861, 39.104543, 39.103142, 39.100948, 39.096932, 39.096695, 39.095003, 39.092979, 39.089831, 39.085766, 39.086068, 39.086364, 39.091152, 39.092936, 39.094042, 
39.095304, 39.095523, 39.097223, 39.098183, 39.100305))),27.7156906571301
"3",1421,0,29,232,63,555,380,36,100,8,18,1421,4,142,433,600,180,62,3,"800105",244700,288,124,558,901,36.8,655,785,1132,851,931,1265,1253,1334,1495,80556,89643,67574,3350,359,list(list(c(-76.889411, -76.889378, -76.887526, -76.886182, -76.880596, -76.876898, -76.877765, -76.875608, -76.873563, -76.872808, -76.870905, -76.870373, -76.869003, -76.864167, -76.864598, -76.866494, -76.86725, -76.86615, -76.861836, -76.862036, -76.862267, -76.862843, -76.865765, -76.868299, -76.870529, -76.871113, -76.871688, -76.875008, -76.884421, -76.889975, -76.889411, 39.101588, 39.10166, 39.105222, 39.106198, 39.109396, 39.111486, 39.111924, 39.113904, 39.115381, 39.114588, 39.114121, 
39.112921, 39.112214, 39.111, 39.109003, 39.107571, 39.106358, 39.104993, 39.103865, 39.101603, 39.101592, 39.101483, 39.101837, 39.102609, 39.102882, 39.102884, 39.102898, 39.102442, 39.100821, 39.099866, 39.101588))),107.164179104478
"4",1263,0,55,219,121,576,273,5,0,14,0,1263,0,10,193,813,230,17,3,"800106",268800,301,46,408,747,36.4,623,796,841,757,856,945,1068,1067,1133,99969,89250,92031,2831,343,list(list(c(-76.893848, -76.892207, -76.889975, -76.884421, -76.875008, -76.871688, -76.871113, -76.871735, -76.872228, -76.875048, -76.875706, -76.870356, -76.865173, -76.861279, -76.858603, -76.857208, -76.857547, -76.857925, -76.865487, -76.865894, -76.868244, -76.87344, -76.875943, -76.880649, -76.883158, -76.884213, -76.884849, -76.884958, -76.885947, -76.889696, -76.890672, -76.892766, -76.893848, 39.08965, 39.092527, 39.099866, 39.100821, 39.102442, 39.102898, 39.102884, 39.100266, 39.09955, 
39.096082, 39.094302, 39.093572, 39.093048, 39.092211, 39.092147, 39.091763, 39.091472, 39.091137, 39.089834, 39.090081, 39.09058, 39.090482, 39.091248, 39.091038, 39.090079, 39.090112, 39.090011, 39.090274, 39.09016, 39.089193, 39.089179, 39.089015, 39.08965))),121.158601200989
"5",1976,0,443,147,64,648,297,121,154,8,94,1976,54,623,681,553,65,0,2,"800108",261400,366,445,437,1059,33.5,344,284,359,398,331,385,1541,1566,1617,66630,64444,57400,3228,154,list(list(c(-76.86995, -76.867403, -76.862315, -76.859151, -76.858103, -76.856296, -76.855387, -76.850848, -76.852936, -76.854145, -76.856518, -76.857208, -76.858603, -76.861279, -76.865173, -76.870356, -76.86995, 39.096734, 39.096576, 39.098408, 39.099639, 39.099876, 39.099466, 39.099454, 39.097223, 39.095419, 39.094353, 39.092324, 39.091763, 39.092147, 39.092211, 39.093048, 39.093572, 39.096734))),47.7075588599752
"6",1487,0,0,45,142,116,480,241,416,6,41,1487,93,342,243,440,304,65,2,"800109",274900,463,209,630,1235,30.7,368,428,539,486,579,707,1236,1421,1474,64150,54550,64089,3709,190,list(list(c(-76.875048, -76.872228, -76.871735, -76.871113, -76.870529, -76.868299, -76.865765, -76.862843, -76.862267, -76.862036, -76.860531, -76.857643, -76.856111, -76.854679, -76.853048, -76.849804, -76.850848, -76.855387, -76.856296, -76.858103, -76.859151, -76.862315, -76.867403, -76.86995, -76.870356, -76.875706, -76.875048, 39.096082, 39.09955, 39.100266, 39.102884, 39.102882, 39.102609, 39.101837, 39.101483, 39.101592, 39.101603, 39.101802, 39.101515, 39.101373, 39.1011, 39.100305, 39.098183, 
