avg_bed,tract_number,tract_homevalue_2020,tract_medage_2020,tract_medincome_2020,tract_medincome_2010,tract_pop_2010,tract_pop_2020,great_recession_foreclosures,post_2010_foreclosures,foreclosure_pc_2020,foreclosure_pc_2010,pct_built_2020_later,pct_built_2010_2019,pct_built_2000_2009,pct_built_1990_1999,pct_built_1980_1989,pct_built_1970_1979,pct_built_pre_1960,pct_0_bd,pct_1_bd,pct_2_bd,pct_3_bd,pct_4_more_bd,poverty_2010,poverty_2020,nhwhite_2010,nhwhite_2020,mortgaged_2010,mortgaged_2015,mortgaged_2020,ownoccupied_2010,ownoccupied_2015,ownoccupied_2020,mortgage_change_2010_2015,mortgage_change_2015_2020,mortgage_change_2010_2020,ownoccupied_change_2010_2015,ownoccupied_change_2015_2020,ownoccupied_change_2010_2020,poverty_change_2010_2020,nhwhite_change_2010_2020,medincome_change_2010_2015,medincome_change_2015_2020,medincome_change_2010_2020,pop_change_pct
3,800515,275500,45.3,103837,81937,3988,4589,70,271,59.054260187404665,17.552657973921765,0,0.12876171682289098,0,0.06314750863344845,0.4331524420325604,0.27232363098174645,0.10261470152935373,0.034040453872718306,0.1292550567340898,0.2876171682289097,0.4306857424765664,0.11840157868771584,0.054663991975927785,0.016779254739594684,0.31444332998996993,0.24449771191980824,0.7397346809854706,0.6447613143211407,0.5578532742491383,0.8016424510423247,0.7520148791072536,0.6843919251600197,-0.09497336666432987,-0.08690804007200237,0.18188140673633224,-0.04962757193507106,-0.06762295394723394,-0.117250525882305,-0.0378847372363331,-0.0699456180701617,0.07409351086810598,0.17985864921370784,0.26727851886205256,0.15070210631895686
3,800516,280900,45.5,75938,81026,3227,3657,59,250,68.36204539239814,18.2832352029749,0,0.045787545787545784,0.16483516483516483,0.12332112332112333,0.32844932844932845,0.10073260073260074,0.23687423687423687,0.022588522588522588,0.04151404151404151,0.29242979242979245,0.5073260073260073,0.13614163614163613,0.051131081499845056,0.04593929450369155,0.38022931515339325,0.14465408805031446,0.5005668934240363,0.5229411764705882,0.4566265060240964,0.5691609977324263,0.591764705882353,0.5560240963855422,0.02237428304655198,-0.06631467044649186,0.043940387399939884,0.022603708149926627,-0.035740609496810793,-0.013136901346884167,-0.005191786996153504,-0.2355752271030788,0.056302915113667217,-0.11274945085759686,-0.06279465850467751,0.13325069724202046
4,800517,435000,50.7,168224,142135,4963,5449,60,414,75.9772435309231,12.089462018940157,0,0.023618090452261306,0.09447236180904522,0.4628140703517588,0.31909547738693467,0.07738693467336684,0.022613065326633167,0,0,0,0.2804020100502513,0.7195979899497488,0.012089462018940157,0.009543035419342998,0.058230908724561756,0.07781244265002753,0.932392710170488,0.7936687394007914,0.7515368852459017,0.9535567313345091,0.9072922555115884,0.8616803278688525,-0.13872397076969656,-0.042131854154889736,0.1808558249245863,-0.0462644758229207,-0.04561192764273592,-0.09187640346565662,-0.0025464265995971593,0.01958153392546577,0.0269251064129173,0.15251914881955578,0.18355084954444717,0.09792464235341528
4,800518,630500,42.1,215965,157083,2962,3885,53,485,124.83912483912484,17.89331532748143,0.006493506493506494,0.18993506493506493,0.32061688311688313,0.24918831168831168,0.12743506493506493,0.036525974025974024,0.0698051948051948,0,0.005681818181818182,0.00487012987012987,0.21103896103896103,0.7784090909090909,0.011816340310600946,0.05148005148005148,0.14517218095881163,0.08416988416988418,0.8922495274102079,0.8786536758193091,0.8290748898678414,0.9744801512287334,0.9220549158547388,0.9259911894273127,-0.013595851590898822,-0.049578785951467697,0.06317463754236652,-0.05242523537399468,0.003936273572573978,-0.048488961801420705,0.03966371116945053,-0.06100229678892745,0.044078608124367376,0.3168035510679422,0.37484641877224145,0.3116137744767049
4,800519,411200,43.6,140171,132986,4291,4152,43,199,47.92870905587669,10.020974131903985,0.03295932678821879,0,0.22580645161290322,0.3688639551192146,0.211781206171108,0.14095371669004209,0.019635343618513323,0.020336605890603085,0.030154277699859747,0.10518934081346423,0.12903225806451613,0.7152875175315568,0.02330459100442787,0.022398843930635837,0.3181076672104405,0.17702312138728324,0.7616077616077616,0.8055353241077932,0.7895451459606245,0.7886347886347886,0.8907501820830298,0.9056347589952478,0.0439275625000316,-0.015990178147168632,-0.02793738435286297,0.10211539344824117,0.014884576912218006,0.11699997036045917,-9.057470737920334e-4,-0.14108454582315724,-0.2307836915164002,0.3702624761718559,0.0540282435745116,-0.03239338149615474
2,800520,268500,40.3,90568,100167,2089,2124,31,139,65.44256120527307,14.839636189564384,0.016775396085740912,0.011183597390493943,0.19012115563839702,0.6607642124883504,0.047530288909599254,0.02050326188257223,0.05312208760484623,0.016775396085740912,0.22926374650512582,0.1500465983224604,0.5824790307548928,0.021435228331780055,0.0205840114887506,0.06685499058380415,0.11345141215892772,0.022598870056497175,0.665314401622718,0.44809866392600206,0.38798856053384173,0.6764705882352942,0.4881808838643371,0.4232602478551001,-0.21721573769671598,-0.06011010339216033,0.2773258410888763,-0.18828970437095705,-0.06492063600923703,-0.2532103403801941,0.04627097909505355,-0.09085254210243054,-0.12305449898669223,0.031044728543618585,-0.09582996396018649,0.01675442795595979
3,800605,314900,36.6,102857,102244,5578,4855,61,406,83.62512873326467,10.935819290068125,0.008907363420427554,0.0017814726840855108,0.12885985748218529,0.4323040380047506,0.15558194774346792,0.06532066508313539,0.20724465558194774,0.005344418052256532,0.037410926365795724,0.1169833729216152,0.32125890736342044,0.5190023752969121,0.02778773754033704,0.004325437693099897,0.08605234851201148,0.13429454170957775,0.7761966364812419,0.7395833333333334,0.687136393018746,0.8344113842173351,0.8014322916666666,0.7472527472527473,-0.03661330314790856,-0.05244694031458741,0.08906024346249597,-0.03297909255066844,-0.05417954441391937,-0.08715863696458781,-0.02346229984723714,0.04824219319756627,0.02948828293102774,-0.022819901386104752,0.005995461836391378,-0.1296163499462173
2,800606,234900,37.4,96868,77485,4473,4672,109,741,158.6044520547945,24.368432819137045,0,0,0.15049751243781095,0.5240464344941956,0.26533996683250416,0.015754560530679935,0.044361525704809286,0.007877280265339967,0.07213930348258707,0.535240464344942,0.3117744610281924,0.07296849087893864,0.039570757880617036,0.025684931506849314,0.08070646098815112,0.10231164383561644,0.6777513855898654,0.5936409461031408,0.540104620749782,0.7256532066508313,0.6227219852656068,0.5924149956408021,-0.08411043948672459,-0.05353632535335873,0.1376467648400833,-0.10293122138522448,-0.030306989624804714,-0.1332382110100292,-0.013885826373767722,0.02160518284746532,0.055907595018390654,0.18395932385690014,0.25015164225333936,0.044489157165213504
4,800607,383400,44.4,143990,133281,5697,5857,79,569,97.14871094416937,13.866947516236616,0,0.0517162471395881,0.2471395881006865,0.3025171624713959,0.24073226544622425,0.08512585812356979,0.07276887871853546,0.002745995423340961,0.039359267734553775,0.011441647597254004,0.177116704805492,0.7693363844393593,0.01685097419694576,0.022537135052074442,0.11532385466034756,0.02322007853850094,0.8400597907324364,0.7966845441248172,0.8124084025403029,0.8714499252615845,0.8439785470502194,0.9110893991206643,-0.04337524660761927,0.015723858415485736,0.02765138819213353,-0.02747137821136514,0.06711085207044498,0.03963947385907984,0.005686160855128682,-0.09210377612184661,-0.10399831934034108,0.20574443141852286,0.08034903699702133,0.0280849569949096
4,800608,466200,38.6,172557,143750,3086,6721,57,684,101.77056985567624,18.47051198963059,0.02033535497681056,0.5611844452372458,0.3453442739921513,0.0360328219764538,0.027470567249375667,0,0.009632536567962896,0,0,0,0.4209775240813414,0.5790224759186586,0.013933895009721323,0.02693051629221842,0.053143227478937134,0.060854039577443834,0.8353909465020576,0.7912234042553191,0.8397540983606557,0.8909465020576132,0.8610372340425532,0.9188524590163935,-0.04416754224673847,0.048530694105336614,-0.004363151858598147,-0.029909268015059998,0.057815224973840285,0.027905956958780287,0.012996621282497098,0.0077108120985067,-0.01344,0.2167496368585088,0.20039652173913045,1.177900194426442
